Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
SRR29920104_1	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0010620897678271736)	(28.0, 0.0010620897678271736)	(29.0, 0.0)	(30.0, 0.0010620897678271736)	(31.0, 0.0010620897678271736)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.0)	(36.0, 0.0)	(37.0, 0.0)	(38.0, 0.0)	(39.0, 0.0010620897678271736)	(40.0, 0.0)	(41.0, 0.002124179535654347)	(42.0, 0.002124179535654347)	(43.0, 0.0031862693034815214)	(44.0, 0.004248359071308694)	(45.0, 0.005310448839135868)	(46.0, 0.005310448839135868)	(47.0, 0.013807166981753258)	(48.0, 0.15825137540624912)	(49.0, 1.2171548739299276)	(50.0, 5.291331223314666)	(51.0, 10.815260105785466)	(52.0, 19.916307326291292)	(53.0, 35.89438579349547)	(54.0, 21.507317798494952)	(55.0, 3.1905176625529696)	(56.0, 0.8369267370478211)	(57.0, 0.38978694479257064)	(58.0, 0.23153556938632402)	(59.0, 0.20392123542281793)	(60.0, 0.1486925674958045)	(61.0, 0.04779403955222285)	(62.0, 0.028676423731333684)	(63.0, 0.03186269303481521)	(64.0, 0.012745077213926086)	(65.0, 0.005310448839135868)	(66.0, 0.004248359071308694)	(67.0, 0.006372538606963043)	(68.0, 0.009558807910444564)	(69.0, 0.006372538606963043)	(70.0, 0.0031862693034815214)	(71.0, 0.0010620897678271736)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
SRR29920104_2	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.0)	(36.0, 0.0)	(37.0, 0.0)	(38.0, 0.0010597598584161198)	(39.0, 0.0010597598584161198)	(40.0, 0.0)	(41.0, 0.0)	(42.0, 0.0021195197168322397)	(43.0, 0.0010597598584161198)	(44.0, 0.003179279575248359)	(45.0, 0.003179279575248359)	(46.0, 0.006358559150496718)	(47.0, 0.007418319008912837)	(48.0, 0.022254957026738506)	(49.0, 0.1229321435762699)	(50.0, 0.5044456926060734)	(51.0, 1.3141022244359692)	(52.0, 5.047636205635719)	(53.0, 10.497981157471303)	(54.0, 20.5498034145425)	(55.0, 33.75759052999163)	(56.0, 20.513771579356384)	(57.0, 4.161676964000044)	(58.0, 1.3607316582062758)	(59.0, 0.7216964635813842)	(60.0, 0.5987643200051107)	(61.0, 0.3751549898793045)	(62.0, 0.14836638017825696)	(63.0, 0.07206367037229611)	(64.0, 0.05298799292080601)	(65.0, 0.039211114761396444)	(66.0, 0.031792795752483595)	(67.0, 0.024374476743570742)	(68.0, 0.025434236601986862)	(69.0, 0.014836638017825674)	(70.0, 0.005298799292080598)	(71.0, 0.0021195197168322397)	(72.0, 0.003179279575248359)	(73.0, 0.0021195197168322397)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0010597598584161198)	(85.0, 0.0010597598584161198)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0010597598584161198)	(93.0, 0.0010597598584161198)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
SRR29920105_1	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0006283617352836457)	(24.0, 0.0006283617352836457)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0006283617352836457)	(35.0, 0.0006283617352836457)	(36.0, 0.0)	(37.0, 0.0)	(38.0, 0.0)	(39.0, 0.0006283617352836457)	(40.0, 0.0006283617352836457)	(41.0, 0.0012567234705672915)	(42.0, 0.0018850852058509375)	(43.0, 0.002513446941134583)	(44.0, 0.0018850852058509375)	(45.0, 0.003141808676418229)	(46.0, 0.029533001558331374)	(47.0, 0.2670537374955488)	(48.0, 1.1499019755690707)	(49.0, 1.731136580706509)	(50.0, 4.763610315185378)	(51.0, 6.93271502538551)	(52.0, 13.801965515501152)	(53.0, 33.62552154024623)	(54.0, 23.569220328763432)	(55.0, 6.308751822248565)	(56.0, 1.9674005931731737)	(57.0, 2.603302669280079)	(58.0, 2.543608304428146)	(59.0, 0.5083446438444734)	(60.0, 0.08859900467499417)	(61.0, 0.03581661891116781)	(62.0, 0.02136429899964396)	(63.0, 0.011938872970389267)	(64.0, 0.004398532146985519)	(65.0, 0.002513446941134583)	(66.0, 0.006283617352836458)	(67.0, 0.002513446941134583)	(68.0, 0.0012567234705672915)	(69.0, 0.0018850852058509375)	(70.0, 0.004398532146985519)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0006283617352836457)	(84.0, 0.0006283617352836457)	(85.0, 0.0)	(86.0, 0.0006283617352836457)	(87.0, 0.0006283617352836457)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
SRR29920105_2	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0006273840594256885)	(35.0, 0.0006273840594256885)	(36.0, 0.0)	(37.0, 0.0)	(38.0, 0.0)	(39.0, 0.0006273840594256885)	(40.0, 0.0006273840594256885)	(41.0, 0.0)	(42.0, 0.0006273840594256885)	(43.0, 0.0018821521782770654)	(44.0, 0.001254768118851377)	(45.0, 0.002509536237702754)	(46.0, 0.004391688415979819)	(47.0, 0.010038144950811014)	(48.0, 0.021958442079899103)	(49.0, 0.1141838988154756)	(50.0, 0.4084270226861266)	(51.0, 0.7553704075485189)	(52.0, 1.8438817506521765)	(53.0, 6.074332463360174)	(54.0, 17.301997590839452)	(55.0, 32.33788395905466)	(56.0, 21.114610519976296)	(57.0, 6.312111021882619)	(58.0, 4.156419393694972)	(59.0, 2.6770477815693297)	(60.0, 2.8897309777145894)	(61.0, 2.089816301947019)	(62.0, 1.2892742421198047)	(63.0, 0.2917335876329452)	(64.0, 0.11104697851834713)	(65.0, 0.062111021883143075)	(66.0, 0.034506123268412875)	(67.0, 0.018821521782770655)	(68.0, 0.017566753663919275)	(69.0, 0.007528608713108262)	(70.0, 0.006901224653682574)	(71.0, 0.005019072475405508)	(72.0, 0.003136920297128442)	(73.0, 0.003136920297128442)	(74.0, 0.006901224653682574)	(75.0, 0.007528608713108262)	(76.0, 0.0037643043565541304)	(77.0, 0.0)	(78.0, 0.001254768118851377)	(79.0, 0.0018821521782770654)	(80.0, 0.0018821521782770654)	(81.0, 0.001254768118851377)	(82.0, 0.0006273840594256885)	(83.0, 0.0006273840594256885)	(84.0, 0.0006273840594256885)	(85.0, 0.0006273840594256885)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0006273840594256885)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0006273840594256885)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
SRR29920106_1	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0007518457813933808)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0007518457813933808)	(35.0, 0.0007518457813933808)	(36.0, 0.0007518457813933808)	(37.0, 0.0)	(38.0, 0.0007518457813933808)	(39.0, 0.003007383125573523)	(40.0, 0.002255537344180142)	(41.0, 0.003007383125573523)	(42.0, 0.003007383125573523)	(43.0, 0.003007383125573523)	(44.0, 0.0037592289069669034)	(45.0, 0.005262920469753665)	(46.0, 0.020299836097621277)	(47.0, 0.0796956528276983)	(48.0, 0.23081665488776706)	(49.0, 1.0834097709878394)	(50.0, 4.496037772732024)	(51.0, 11.018299926320056)	(52.0, 21.242650707486884)	(53.0, 23.512473121517633)	(54.0, 18.469843465703075)	(55.0, 12.602438987714471)	(56.0, 4.12011488203542)	(57.0, 1.4397846713683302)	(58.0, 1.1149872938063596)	(59.0, 0.32930845225030025)	(60.0, 0.10450656361368005)	(61.0, 0.04435890110220946)	(62.0, 0.020299836097621277)	(63.0, 0.01729245297204775)	(64.0, 0.005262920469753665)	(65.0, 0.005262920469753665)	(66.0, 0.003007383125573523)	(67.0, 0.003007383125573523)	(68.0, 0.002255537344180142)	(69.0, 0.003007383125573523)	(70.0, 0.0)	(71.0, 0.0)	(72.0, 0.0007518457813933808)	(73.0, 0.002255537344180142)	(74.0, 0.0015036915627867616)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
SRR29920106_2	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.0)	(36.0, 0.0007517496974208201)	(37.0, 0.0007517496974208201)	(38.0, 0.0)	(39.0, 0.0)	(40.0, 0.0015034993948416402)	(41.0, 0.0007517496974208201)	(42.0, 0.0007517496974208201)	(43.0, 0.0007517496974208201)	(44.0, 0.0)	(45.0, 0.0030069987896832804)	(46.0, 0.006013997579366561)	(47.0, 0.009020996369049841)	(48.0, 0.01954549213294132)	(49.0, 0.08945821399307761)	(50.0, 0.35332235778778565)	(51.0, 1.283988483194749)	(52.0, 6.869488735032057)	(53.0, 14.000586364762704)	(54.0, 13.034588003577827)	(55.0, 14.697458334271168)	(56.0, 14.601986122698813)	(57.0, 12.411387504416535)	(58.0, 9.320944498322353)	(59.0, 6.4274599129484145)	(60.0, 4.244378791637615)	(61.0, 1.4335866729815094)	(62.0, 0.6284627470438093)	(63.0, 0.24356690196434472)	(64.0, 0.12027995158733146)	(65.0, 0.06840922246529454)	(66.0, 0.046608481240090836)	(67.0, 0.027814738804570357)	(68.0, 0.013531494553574759)	(69.0, 0.009020996369049841)	(70.0, 0.006013997579366561)	(71.0, 0.0045104981845249205)	(72.0, 0.0045104981845249205)	(73.0, 0.0030069987896832804)	(74.0, 0.0022552490922624602)	(75.0, 0.0)	(76.0, 0.0022552490922624602)	(77.0, 0.0015034993948416402)	(78.0, 0.0)	(79.0, 0.0007517496974208201)	(80.0, 0.0007517496974208201)	(81.0, 0.0015034993948416402)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0007517496974208201)	(87.0, 0.0007517496974208201)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0007517496974208201)	(92.0, 0.0007517496974208201)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0007517496974208201)	(99.0, 0.0)	(100.0, 0.0)
SRR29920107_1	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0009286258195123975)	(29.0, 0.0009286258195123975)	(30.0, 0.0009286258195123975)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.0)	(36.0, 0.0)	(37.0, 0.0)	(38.0, 0.0009286258195123975)	(39.0, 0.001857251639024795)	(40.0, 0.004643129097561987)	(41.0, 0.0027858774585371926)	(42.0, 0.001857251639024795)	(43.0, 0.0027858774585371926)	(44.0, 0.001857251639024795)	(45.0, 0.004643129097561987)	(46.0, 0.024144271307322326)	(47.0, 0.06964693646342975)	(48.0, 0.37887933436105675)	(49.0, 1.1087792284977882)	(50.0, 3.924372713259277)	(51.0, 10.343963003550186)	(52.0, 20.1391081477595)	(53.0, 25.353342124323774)	(54.0, 20.016529539583978)	(55.0, 10.673625169477237)	(56.0, 3.400627751054404)	(57.0, 1.9046115558199488)	(58.0, 1.934327582044349)	(59.0, 0.473599167951324)	(60.0, 0.1095778467024629)	(61.0, 0.039002284419520715)	(62.0, 0.032501903682933916)	(63.0, 0.024144271307322326)	(64.0, 0.004643129097561987)	(65.0, 0.0027858774585371926)	(66.0, 0.00371450327804959)	(67.0, 0.00371450327804959)	(68.0, 0.00371450327804959)	(69.0, 0.0027858774585371926)	(70.0, 0.0)	(71.0, 0.0)	(72.0, 0.0009286258195123975)	(73.0, 0.0009286258195123975)	(74.0, 0.0)	(75.0, 0.0009286258195123975)	(76.0, 0.0009286258195123975)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
SRR29920107_2	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0009290140374021781)	(34.0, 0.0)	(35.0, 0.0)	(36.0, 0.0009290140374021781)	(37.0, 0.0018580280748043561)	(38.0, 0.0009290140374021781)	(39.0, 0.0)	(40.0, 0.0)	(41.0, 0.0009290140374021781)	(42.0, 0.0)	(43.0, 0.0)	(44.0, 0.0009290140374021781)	(45.0, 0.0027870421122065344)	(46.0, 0.006503098261815246)	(47.0, 0.012077182486228315)	(48.0, 0.026012393047260985)	(49.0, 0.19787998996666414)	(50.0, 0.5713436330023436)	(51.0, 0.9243689672151634)	(52.0, 4.385875270575465)	(53.0, 10.47556228574861)	(54.0, 14.238069137225292)	(55.0, 22.79986250591598)	(56.0, 17.52677882962601)	(57.0, 11.40829237930082)	(58.0, 8.484685203594838)	(59.0, 3.277561523954917)	(60.0, 3.0016443548465332)	(61.0, 1.48270640369385)	(62.0, 0.614078278722845)	(63.0, 0.22389238301392475)	(64.0, 0.12355886697448981)	(65.0, 0.07432112299217418)	(66.0, 0.041805631683098046)	(67.0, 0.023225350935054446)	(68.0, 0.019509294785445733)	(69.0, 0.0074321122992174245)	(70.0, 0.012077182486228315)	(71.0, 0.009290140374021783)	(72.0, 0.006503098261815246)	(73.0, 0.0018580280748043561)	(74.0, 0.0018580280748043561)	(75.0, 0.0018580280748043561)	(76.0, 0.0027870421122065344)	(77.0, 0.0009290140374021781)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0009290140374021781)	(82.0, 0.0)	(83.0, 0.0009290140374021781)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0009290140374021781)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0018580280748043561)	(98.0, 0.0018580280748043561)	(99.0, 0.0)	(100.0, 0.0)
SRR29920108_1	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0008414179575419385)	(31.0, 0.001682835915083877)	(32.0, 0.0008414179575419385)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.0)	(36.0, 0.0)	(37.0, 0.0008414179575419385)	(38.0, 0.001682835915083877)	(39.0, 0.001682835915083877)	(40.0, 0.001682835915083877)	(41.0, 0.0008414179575419385)	(42.0, 0.0008414179575419385)	(43.0, 0.001682835915083877)	(44.0, 0.002524253872625816)	(45.0, 0.002524253872625816)	(46.0, 0.02692537464134204)	(47.0, 0.141358216867046)	(48.0, 0.2549496411352065)	(49.0, 1.434617617608992)	(50.0, 6.827265307495574)	(51.0, 10.558953949195468)	(52.0, 24.08138194484895)	(53.0, 32.24650180485077)	(54.0, 12.765151833868424)	(55.0, 5.22772977020762)	(56.0, 3.5936960966615077)	(57.0, 1.2461399951195844)	(58.0, 1.0660765522056197)	(59.0, 0.3567612139977811)	(60.0, 0.08330037779665181)	(61.0, 0.02692537464134204)	(62.0, 0.012621269363129078)	(63.0, 0.007572761617877448)	(64.0, 0.005048507745251631)	(65.0, 0.006731343660335508)	(66.0, 0.004207089787709692)	(67.0, 0.0008414179575419385)	(68.0, 0.0008414179575419385)	(69.0, 0.003365671830167754)	(70.0, 0.003365671830167754)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
SRR29920108_2	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.0)	(36.0, 0.0)	(37.0, 0.0)	(38.0, 0.0)	(39.0, 0.0)	(40.0, 0.0)	(41.0, 0.0008432058687126778)	(42.0, 0.0016864117374253557)	(43.0, 0.0016864117374253557)	(44.0, 0.002529617606138033)	(45.0, 0.0008432058687126778)	(46.0, 0.0016864117374253557)	(47.0, 0.011804882161977486)	(48.0, 0.060710822547312755)	(49.0, 0.35920570007159985)	(50.0, 0.8288713689445593)	(51.0, 1.3263628314850162)	(52.0, 4.062565875457464)	(53.0, 11.004679792570457)	(54.0, 30.17665162949897)	(55.0, 28.997849825036496)	(56.0, 10.146296218221437)	(57.0, 4.565116573210106)	(58.0, 2.6198406340904)	(59.0, 2.566718664361506)	(60.0, 1.8946835869974255)	(61.0, 0.7706901640033877)	(62.0, 0.3010244951304244)	(63.0, 0.1450314094185809)	(64.0, 0.06408364602216346)	(65.0, 0.03625785235464517)	(66.0, 0.02108014671781694)	(67.0, 0.008432058687126778)	(68.0, 0.008432058687126778)	(69.0, 0.002529617606138033)	(70.0, 0.0008432058687126778)	(71.0, 0.0016864117374253557)	(72.0, 0.0008432058687126778)	(73.0, 0.0016864117374253557)	(74.0, 0.0008432058687126778)	(75.0, 0.002529617606138033)	(76.0, 0.0016864117374253557)	(77.0, 0.0008432058687126778)	(78.0, 0.0)	(79.0, 0.0008432058687126778)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
